rec_unit,time,tx_surv,dth_surv,rem_surv
Newcastle,1452,0.161516974,0.613864034,0.7801059
Newcastle,1465,0.154683272,0.613864034,0.7801059
Newcastle,1502,0.154683272,0.613864034,0.761562315
Newcastle,1511,0.147677289,0.613864034,0.761562315
Newcastle,1528,0.147677289,0.595317943,0.761562315
Newcastle,1595,0.147677289,0.595317943,0.741909749
Newcastle,1639,0.139851011,0.595317943,0.741909749
Newcastle,1647,0.139851011,0.595317943,0.721655323
Newcastle,1663,0.132056494,0.595317943,0.721655323
Newcastle,1702,0.124473404,0.595317943,0.721655323
Newcastle,1757,0.124473404,0.595317943,0.699729518
Newcastle,1792,0.116306587,0.595317943,0.699729518
Newcastle,1799,0.116306587,0.570671656,0.699729518
Newcastle,1826,0.116306587,0.570671656,0.699729518
Leeds,0,1,1,1
Leeds,11,0.998488621,1,1
Leeds,14,0.995468944,1,1
Leeds,15,0.993955468,1,1
Leeds,21,0.992439267,1,1
Leeds,22,0.989411158,1,1
Leeds,23,0.987895266,1,1
Leeds,27,0.98486705,1,1
Leeds,28,0.983348512,1,1
Leeds,29,0.980300681,1,1
Leeds,30,0.978768489,1,1
Leeds,31,0.977235914,1,1
Leeds,32,0.975705538,1,1
Leeds,33,0.972650824,1,1
Leeds,36,0.971122068,1,1
Leeds,41,0.969595093,1,1
Leeds,42,0.966544521,1,1
Leeds,43,0.963478621,1,1
Leeds,45,0.960396361,1,1
Leeds,49,0.958848546,1,1
Leeds,50,0.957300749,1,1
Leeds,51,0.955748017,1,1
Leeds,52,0.954195324,1,1
Leeds,54,0.951080149,1,1
Leeds,56,0.949512862,1,1
Leeds,57,0.947945199,1,1
Leeds,59,0.946373924,1,1
Leeds,62,0.944800232,1,1
Leeds,63,0.943222715,1,1
Leeds,68,0.941640529,1,1
Leeds,69,0.940059421,1,1
Leeds,73,0.938476939,1,1
Leeds,77,0.936890739,1,1
Leeds,78,0.935299017,1,1
Leeds,79,0.932116549,1,1
Leeds,86,0.930511852,1,1
Leeds,87,0.928904567,1,1
Leeds,92,0.927298132,1,1
Leeds,93,0.924086816,1,1
Leeds,95,0.92247668,1,1
Leeds,97,0.920863164,1,1
Leeds,98,0.917628126,0.994604176,1
Leeds,99,0.915985714,0.994604176,1
Leeds,102,0.914340538,0.994604176,1
Leeds,105,0.912695553,0.994604176,1
Leeds,113,0.91104517,0.994604176,1
Leeds,119,0.909390511,0.994604176,1
Leeds,126,0.907736617,0.994604176,1
Leeds,127,0.906083593,0.994604176,1
Leeds,128,0.902768181,0.994604176,1
Leeds,135,0.901098172,0.994604176,1
Leeds,136,0.899426747,0.994604176,1
Leeds,142,0.896081976,0.994604176,1
Leeds,143,0.894406619,0.994604176,1
Leeds,147,0.892720968,0.994604176,1
Leeds,149,0.891028569,0.994604176,1
Leeds,151,0.889335392,0.994604176,1
Leeds,154,0.885948672,0.994604176,1
Leeds,155,0.884247735,0.994604176,1
Leeds,157,0.882544422,0.994604176,1
Leeds,158,0.880840666,0.994604176,1
Leeds,162,0.879133761,0.994604176,1
Leeds,163,0.87742004,0.994604176,1
Leeds,165,0.875706997,0.994604176,1
Leeds,166,0.873993144,0.994604176,1
Leeds,169,0.870566031,0.994604176,1
Leeds,171,0.867129544,0.994604176,1
Leeds,178,0.865406343,0.994604176,1
Leeds,183,0.863677214,0.994604176,1
Leeds,186,0.861946875,0.994604176,1
Leeds,188,0.861946875,0.991688214,1
Leeds,189,0.860213378,0.991688214,1
Leeds,191,0.858482106,0.991688214,1
Leeds,196,0.856750977,0.991688214,1
Leeds,197,0.855019406,0.991688214,1
Leeds,198,0.853288321,0.991688214,1
Leeds,201,0.85155734,0.991688214,1
Leeds,203,0.848097345,0.991688214,1
Leeds,204,0.844639647,0.991688214,1
Leeds,205,0.842908285,0.991688214,1
Leeds,213,0.839436545,0.991688214,1
Leeds,216,0.837696027,0.991688214,1
Leeds,217,0.835953104,0.991688214,1
Leeds,222,0.834207693,0.991688214,1
Leeds,223,0.832454536,0.991688214,1
Leeds,225,0.827192568,0.991688214,1
Leeds,229,0.821905383,0.991688214,1
Leeds,231,0.818379109,0.991688214,1
Leeds,233,0.814840279,0.991688214,1
