:centre,:days,:cif-transplant,:cif-removal,:cif-death,:cif-all
WLRTC,293.0,0.0674363243,0.0150732577,0.0144779785,0.1133845296
WLRTC,294.0,0.0674363243,0.0150732577,0.0156957606,0.1148874409
WLRTC,297.0,0.0689275888,0.0150732577,0.0156957606,0.1163906969
WLRTC,300.0,0.0704194976,0.0150732577,0.0156957606,0.1178944511
WLRTC,303.0,0.0719151939,0.0150732577,0.0156957606,0.1193998964
WLRTC,305.0,0.0719151939,0.0150732577,0.0169124552,0.120906141
WLRTC,309.0,0.0719151939,0.0159250655,0.0169124552,0.1224120294
WLRTC,311.0,0.0734124545,0.0159250655,0.0169124552,0.1239173006
WLRTC,313.0,0.0749118883,0.0159250655,0.0169124552,0.1254234411
WLRTC,314.0,0.0779111028,0.0159250655,0.0169124552,0.1284346744
WLRTC,315.0,0.079413234,0.0159250655,0.0169124552,0.1299410276
WLRTC,321.0,0.0809179121,0.0159250655,0.0169124552,0.131449149
WLRTC,342.0,0.0809179121,0.016781227,0.0169124552,0.1329581126
WLRTC,349.0,0.0809179121,0.016781227,0.0181321313,0.1344676407
WLRTC,351.0,0.0839274851,0.016781227,0.0181321313,0.1374853073
WLRTC,352.0,0.0839274851,0.016781227,0.0205694429,0.140499331
WLRTC,354.0,0.0854321322,0.016781227,0.0205694429,0.1420067102
WLRTC,357.0,0.0869411764,0.016781227,0.0205694429,0.143516097
WLRTC,358.0,0.0869411764,0.016781227,0.021791716,0.1450256552
WLRTC,362.0,0.0884515895,0.0184950215,0.021791716,0.1495418484
WLRTC,367.0,0.0899627271,0.0184950215,0.021791716,0.1510479513
WLRTC,373.0,0.0914790333,0.0184950215,0.021791716,0.1525600322
WLRTC,374.0,0.0929958186,0.0184950215,0.021791716,0.1540731349
WLRTC,375.0,0.094511048,0.0184950215,0.021791716,0.1555849158
WLRTC,377.0,0.094511048,0.0193575844,0.021791716,0.1570967191
WLRTC,380.0,0.0960269283,0.0193575844,0.021791716,0.1586076796
WLRTC,385.0,0.0960269283,0.0202210334,0.021791716,0.1601194041
WLRTC,386.0,0.0960269283,0.0210865912,0.021791716,0.1616300758
WLRTC,387.0,0.0960269283,0.021953785,0.021791716,0.1631406789
WLRTC,390.0,0.0975433384,0.021953785,0.021791716,0.1646504034
WLRTC,391.0,0.0975433384,0.02282092,0.021791716,0.1661603553
WLRTC,396.0,0.0990618938,0.02282092,0.021791716,0.1676696363
WLRTC,398.0,0.0990618938,0.02282092,0.0230175877,0.1691799188
WLRTC,404.0,0.0990618938,0.0236877452,0.0242444217,0.1721982301
WLRTC,405.0,0.0990618938,0.0236877452,0.0254706087,0.1737089669
WLRTC,406.0,0.0990618938,0.0254198897,0.0254706087,0.1767273386
WLRTC,409.0,0.0990618938,0.0254198897,0.0266964304,0.1782352493
WLRTC,410.0,0.1005802532,0.0254198897,0.0266964304,0.1797420195
WLRTC,411.0,0.1020992987,0.0254198897,0.0266964304,0.1812481295
WLRTC,413.0,0.1020992987,0.0262869323,0.0266964304,0.1827536841
WLRTC,414.0,0.1020992987,0.0262869323,0.0279220341,0.1842577577
WLRTC,419.0,0.1036164101,0.0262869323,0.0279220341,0.1857605186
WLRTC,421.0,0.1051344442,0.0262869323,0.0279220341,0.187263121
WLRTC,427.0,0.1051344442,0.0271558918,0.0279220341,0.1887657083
WLRTC,444.0,0.1051344442,0.0280245603,0.0279220341,0.1902689539
WLRTC,447.0,0.1066530633,0.0288931958,0.0279220341,0.1932708374
WLRTC,452.0,0.1081714776,0.0297613226,0.0279220341,0.1962710883
WLRTC,454.0,0.1096923784,0.0297613226,0.0279220341,0.1977711744
WLRTC,456.0,0.1127331457,0.0297613226,0.0279220341,0.2007680801
WLRTC,457.0,0.1157789628,0.0297613226,0.0279220341,0.2037700626
WLRTC,459.0,0.1157789628,0.0297613226,0.0291502642,0.2052726359
WLRTC,460.0,0.117303608,0.0297613226,0.0291502642,0.2067755735
WLRTC,479.0,0.117303608,0.0306295281,0.0291502642,0.2082784077
WLRTC,480.0,0.1188294128,0.0314977276,0.0291502642,0.2112774497
WLRTC,481.0,0.1203583571,0.0314977276,0.0291502642,0.2127781571
WLRTC,483.0,0.1203583571,0.0323725567,0.0291502642,0.2142790492
WLRTC,486.0,0.1218883569,0.0323725567,0.0291502642,0.2157794671
WLRTC,495.0,0.1218883569,0.0323725567,0.03037986,0.2172804443
WLRTC,503.0,0.1234190759,0.0332476907,0.0316088633,0.2217753629
WLRTC,508.0,0.1249503168,0.0332476907,0.0316088633,0.2232768988
WLRTC,517.0,0.1249503168,0.0332476907,0.0328392179,0.2247792359
WLRTC,518.0,0.1295363462,0.0332476907,0.0328392179,0.2292740975
WLRTC,520.0,0.1295363462,0.0341263714,0.0328392179,0.230776822
WLRTC,521.0,0.1310711644,0.0341263714,0.0328392179,0.2322780009
WLRTC,523.0,0.1326047451,0.0350057887,0.0328392179,0.2352747119
WLRTC,524.0,0.1356702386,0.0350057887,0.0328392179,0.2382728698
WLRTC,532.0,0.137207664,0.0358858186,0.0328392179,0.2412741902
WLRTC,533.0,0.1387457006,0.0367667545,0.0328392179,0.2442816422
WLRTC,536.0,0.1387457006,0.0367667545,0.034071176,0.2457891176
WLRTC,537.0,0.141820724,0.0367667545,0.034071176,0.2487991175
WLRTC,541.0,0.1448987452,0.0376500691,0.034071176,0.2533158875
WLRTC,550.0,0.1464397426,0.0376500691,0.0353037107,0.256331074
WLRTC,552.0,0.147979516,0.0376500691,0.0353037107,0.2578411768
WLRTC,554.0,0.147979516,0.0376500691,0.036535661,0.2593505035
WLRTC,555.0,0.147979516,0.0385345636,0.036535661,0.2608606204
WLRTC,558.0,0.1495183194,0.0385345636,0.036535661,0.2623697312
WLRTC,560.0,0.1495183194,0.0403026696,0.036535661,0.2653840145
WLRTC,561.0,0.151056902,0.0403026696,0.036535661,0.2668945702
WLRTC,569.0,0.1525946304,0.0403026696,0.036535661,0.2684046068
WLRTC,570.0,0.1556668959,0.0403026696,0.036535661,0.271421169
WLRTC,575.0,0.1572059373,0.0403026696,0.036535661,0.2729317053
WLRTC,577.0,0.1587465214,0.0403026696,0.036535661,0.2744424438
WLRTC,579.0,0.1602893816,0.0403026696,0.036535661,0.2759533513
WLRTC,585.0,0.1618379043,0.0403026696,0.036535661,0.2774680095
WLRTC,588.0,0.1633853478,0.0411916552,0.0377689377,0.2820017113
WLRTC,593.0,0.1649322216,0.0411916552,0.0377689377,0.2835139476
WLRTC,595.0,0.1664780062,0.0411916552,0.0390114788,0.286536938
WLRTC,596.0,0.1680254981,0.0420819414,0.0390114788,0.2895575932
WLRTC,597.0,0.1680254981,0.0429731171,0.0390114788,0.2910675617
WLRTC,599.0,0.1695712246,0.0429731171,0.0390114788,0.2925791058
WLRTC,606.0,0.1711155391,0.0438637697,0.0390114788,0.2955965128
WLRTC,607.0,0.1711155391,0.0447551557,0.0402534894,0.2986110339
WLRTC,608.0,0.1726605214,0.0447551557,0.0402534894,0.3001158518
WLRTC,609.0,0.1726605214,0.0456468286,0.0402534894,0.3016192061
WLRTC,610.0,0.1726605214,0.0465416711,0.0402534894,0.3031229543
WLRTC,611.0,0.1742046183,0.0465416711,0.0402534894,0.3046253195
WLRTC,619.0,0.1742046183,0.047440905,0.0402534894,0.3061288729
WLRTC,626.0,0.1757491026,0.047440905,0.0402534894,0.307631532
WLRTC,627.0,0.1772933122,0.047440905,0.0402534894,0.3091340399
WLRTC,632.0,0.1788413089,0.047440905,0.0402534894,0.3106398019
WLRTC,634.0,0.1803890955,0.047440905,0.0402534894,0.3121453553
WLRTC,637.0,0.1803890955,0.047440905,0.0414955268,0.3136503593
WLRTC,640.0,0.1803890955,0.047440905,0.0427371163,0.3151540679
WLRTC,641.0,0.1819359868,0.047440905,0.0439786842,0.3181566973
WLRTC,643.0,0.1834848515,0.047440905,0.0439786842,0.3196599564
WLRTC,644.0,0.1834848515,0.0483406358,0.0439786842,0.3211648484
WLRTC,649.0,0.1850371933,0.0492439056,0.0439786842,0.3241682709
WLRTC,650.0,0.1881398474,0.0492439056,0.0439786842,0.3271702704
WLRTC,652.0,0.1896931588,0.0492439056,0.0439786842,0.3286733943
WLRTC,653.0,0.1912469376,0.0492439056,0.0439786842,0.3301760776
WLRTC,654.0,0.1912469376,0.0492439056,0.0452220336,0.3316803576
WLRTC,655.0,0.1943613426,0.0492439056,0.0452220336,0.3346859475
WLRTC,658.0,0.1959243274,0.0492439056,0.0452220336,0.3361920343
WLRTC,661.0,0.1959243274,0.0501474578,0.0452220336,0.3376979045
WLRTC,666.0,0.1990468222,0.0501474578,0.0452220336,0.3407053882
WLRTC,668.0,0.202173311,0.0501474578,0.0452220336,0.3437162924
WLRTC,669.0,0.203734492,0.0501474578,0.0452220336,0.3452238168
WLRTC,670.0,0.2052954037,0.0501474578,0.0452220336,0.3467318424
WLRTC,673.0,0.2052954037,0.0510556421,0.0452220336,0.3482380808
WLRTC,674.0,0.2068548906,0.0510556421,0.0452220336,0.3497424853
WLRTC,679.0,0.2084163678,0.0510556421,0.0452220336,0.351247971
WLRTC,684.0,0.2099763076,0.0510556421,0.0452220336,0.3527530252
WLRTC,685.0,0.2115373431,0.0510556421,0.0452220336,0.3542611144
WLRTC,686.0,0.2130998049,0.0510556421,0.0452220336,0.35577174
WLRTC,689.0,0.2162279558,0.0510556421,0.0452220336,0.3587929119
WLRTC,693.0,0.217795746,0.0510556421,0.0452220336,0.3603052775
WLRTC,695.0,0.2193652592,0.0510556421,0.0452220336,0.3618182706
WLRTC,703.0,0.2209370648,0.0510556421,0.0452220336,0.3633330006
WLRTC,704.0,0.2209370648,0.0519657269,0.0452220336,0.3648469132
WLRTC,706.0,0.2225084409,0.0519657269,0.0452220336,0.3663611495
WLRTC,707.0,0.2225084409,0.0528765722,0.0452220336,0.3678741802
WLRTC,709.0,0.22564742,0.0528765722,0.0452220336,0.3709001191
WLRTC,713.0,0.22564742,0.0528765722,0.0464687594,0.3724166593
WLRTC,714.0,0.2272208814,0.0528765722,0.0464687594,0.3739318713
WLRTC,715.0,0.2287976178,0.0537871228,0.0464687594,0.376962213
WLRTC,716.0,0.23037424,0.0537871228,0.0464687594,0.3784771363
WLRTC,717.0,0.2319503812,0.0537871228,0.0464687594,0.3799906055
WLRTC,719.0,0.2319503812,0.054698697,0.0464687594,0.3815052571
WLRTC,720.0,0.2335274588,0.054698697,0.0464687594,0.3830179691
WLRTC,723.0,0.2335274588,0.054698697,0.0477150544,0.3845294718
WLRTC,725.0,0.2351036855,0.054698697,0.0477150544,0.3860384152
WLRTC,726.0,0.2366806066,0.054698697,0.0477150544,0.3875475228
WLRTC,733.0,0.2382571091,0.054698697,0.0477150544,0.3890560359
WLRTC,734.0,0.2398351298,0.054698697,0.0477150544,0.3905648264
WLRTC,740.0,0.241412069,0.054698697,0.0477150544,0.3920735615
WLRTC,742.0,0.2429913895,0.054698697,0.0477150544,0.3935841098
WLRTC,745.0,0.2445713437,0.054698697,0.0477150544,0.3950949277
WLRTC,746.0,0.246151011,0.054698697,0.0477150544,0.3966047355
WLRTC,750.0,0.2477311409,0.054698697,0.0477150544,0.3981143039
WLRTC,751.0,0.2493102515,0.054698697,0.0477150544,0.3996223756
WLRTC,752.0,0.2493102515,0.054698697,0.0489666381,0.4011319516
WLRTC,754.0,0.2524611886,0.054698697,0.0489666381,0.4041470339
WLRTC,758.0,0.2524611886,0.055610703,0.0489666381,0.4056531187
WLRTC,763.0,0.2540357169,0.055610703,0.0489666381,0.4071597952
WLRTC,764.0,0.2540357169,0.055610703,0.0502180317,0.4086662983
WLRTC,767.0,0.2540357169,0.055610703,0.0514721286,0.410169966
WLRTC,769.0,0.2571844643,0.055610703,0.0514721286,0.4131700974
WLRTC,771.0,0.2587591112,0.055610703,0.0514721286,0.4146702478
WLRTC,773.0,0.2587591112,0.0565231792,0.0514721286,0.4161703931
WLRTC,776.0,0.2587591112,0.0574351752,0.0514721286,0.4176698859
WLRTC,784.0,0.2603347212,0.0574351752,0.0514721286,0.4191676289
WLRTC,787.0,0.2619122524,0.0574351752,0.0514721286,0.4206665253
WLRTC,788.0,0.2619122524,0.0583469822,0.0514721286,0.4221639278
WLRTC,792.0,0.2650644631,0.0583469822,0.0514721286,0.4251507538
WLRTC,798.0,0.2650644631,0.0592601598,0.0514721286,0.4266466608
WLRTC,802.0,0.2666477443,0.0592601598,0.0514721286,0.4281443327
WLRTC,803.0,0.2666477443,0.0592601598,0.0527286012,0.4296400232
WLRTC,806.0,0.2666477443,0.0601755718,0.0527286012,0.431134756
WLRTC,807.0,0.2682286048,0.0601755718,0.0527286012,0.4326262693
WLRTC,809.0,0.2682286048,0.0610913045,0.0527286012,0.4341159538
WLRTC,810.0,0.2698084222,0.0610913045,0.0527286012,0.4356038691
WLRTC,818.0,0.2698084222,0.0610913045,0.0539850143,0.4370895749
WLRTC,819.0,0.2698084222,0.0620105901,0.0539850143,0.438572695
WLRTC,821.0,0.2713865401,0.0620105901,0.0552423482,0.4415310916
WLRTC,823.0,0.2713865401,0.0629311658,0.0552423482,0.4430128298
WLRTC,827.0,0.2729674197,0.0629311658,0.0552423482,0.4444962574
WLRTC,829.0,0.2745480265,0.0629311658,0.0552423482,0.4459791381
WLRTC,830.0,0.2761284872,0.0629311658,0.0552423482,0.4474609832
WLRTC,831.0,0.2777085048,0.0629311658,0.0552423482,0.4489412956
WLRTC,838.0,0.2792884777,0.0629311658,0.0552423482,0.4504206435
WLRTC,846.0,0.2808680562,0.0629311658,0.0552423482,0.4518983753
WLRTC,848.0,0.2808680562,0.0629311658,0.056502385,0.4533773824
WLRTC,850.0,0.2840313692,0.0629311658,0.056502385,0.4563322662
WLRTC,853.0,0.2856106164,0.0629311658,0.056502385,0.4578087952
WLRTC,859.0,0.2856106164,0.0638546014,0.056502385,0.4592847083
WLRTC,864.0,0.2856106164,0.0647798704,0.056502385,0.4607574557
WLRTC,867.0,0.2871915228,0.065705952,0.056502385,0.4636936384
WLRTC,869.0,0.2887733752,0.065705952,0.056502385,0.4651632436
WLRTC,871.0,0.2903540922,0.065705952,0.056502385,0.4666308037
WLRTC,872.0,0.2903540922,0.065705952,0.0577636696,0.4680970034
WLRTC,880.0,0.2919344544,0.065705952,0.0577636696,0.469561173
WLRTC,889.0,0.2935127386,0.0666349586,0.0577636696,0.4724835463
WLRTC,891.0,0.2966698006,0.0666349586,0.0577636696,0.4754009682
WLRTC,892.0,0.2966698006,0.0675653977,0.0577636696,0.4768598273
WLRTC,895.0,0.2982496001,0.0675653977,0.0577636696,0.4783163362
WLRTC,898.0,0.2982496001,0.0684968703,0.0577636696,0.4797742373
WLRTC,900.0,0.2998283362,0.0684968703,0.0577636696,0.4812313008
WLRTC,908.0,0.3014060079,0.0684968703,0.0577636696,0.4826897654
WLRTC,911.0,0.3029869871,0.0684968703,0.0577636696,0.4841501886
WLRTC,916.0,0.3045698518,0.0684968703,0.0577636696,0.4856108306
WLRTC,917.0,0.3045698518,0.0694331348,0.0577636696,0.4870693777
WLRTC,919.0,0.3045698518,0.0703709247,0.0577636696,0.4885277826
WLRTC,921.0,0.3061540097,0.0703709247,0.0577636696,0.4899862674
WLRTC,924.0,0.3061540097,0.0713176337,0.0577636696,0.4914487394
WLRTC,926.0,0.3077427753,0.0713176337,0.0590355232,0.4943738681
WLRTC,931.0,0.3093337151,0.0713176337,0.0590355232,0.4958372551
WLRTC,933.0,0.3093337151,0.0713176337,0.0603072256,0.4973001173
WLRTC,938.0,0.3109228261,0.0713176337,0.0603072256,0.4987616399
WLRTC,939.0,0.3125129259,0.0713176337,0.0603072256,0.5002239931
WLRTC,941.0,0.3141036644,0.0722640638,0.0603072256,0.5031430542
WLRTC,942.0,0.3156938536,0.0722640638,0.0603072256,0.5046020131
WLRTC,943.0,0.3172827739,0.0722640638,0.0603072256,0.5060596324
WLRTC,944.0,0.3172827739,0.0732138125,0.0603072256,0.507517544
WLRTC,946.0,0.3188720973,0.0732138125,0.0603072256,0.5089760258
WLRTC,948.0,0.3188720973,0.0732138125,0.0615840143,0.5104337853
WLRTC,949.0,0.3220447691,0.0732138125,0.0615840143,0.513340806
WLRTC,952.0,0.3236325709,0.074171084,0.0615840143,0.5162428753
WLRTC,953.0,0.3236325709,0.0751294344,0.0615840143,0.5176934354
WLRTC,958.0,0.3252192711,0.0751294344,0.0628612763,0.5205867781
WLRTC,960.0,0.326807016,0.0751294344,0.0628612763,0.5220350942
WLRTC,963.0,0.3283966425,0.0751294344,0.0628612763,0.5234832048
WLRTC,964.0,0.3299873583,0.0751294344,0.0641441373,0.5263778342
WLRTC,967.0,0.3315775768,0.0760876575,0.0641441373,0.5292689021
WLRTC,969.0,0.3315775768,0.0770509261,0.0654279727,0.5321542051
WLRTC,970.0,0.3331682462,0.0770509261,0.0654279727,0.5335961964
WLRTC,973.0,0.3347571528,0.0780150627,0.0654279727,0.5364711591
WLRTC,977.0,0.3363560222,0.0780150627,0.0654279727,0.5379146963
WLRTC,978.0,0.3379559647,0.0789841814,0.0654279727,0.5407971974
WLRTC,981.0,0.3395553314,0.079954209,0.0654279727,0.5436747895
WLRTC,982.0,0.3443364945,0.079954209,0.0654279727,0.5479701202
WLRTC,985.0,0.3443364945,0.079954209,0.0667181427,0.5494075965
WLRTC,989.0,0.3459413061,0.079954209,0.0667181427,0.5508451658
WLRTC,991.0,0.3475451302,0.079954209,0.0667181427,0.5522815591
WLRTC,992.0,0.3507531502,0.079954209,0.0667181427,0.5551513497
WLRTC,997.0,0.3523569994,0.079954209,0.0667181427,0.5565849719
WLRTC,998.0,0.3523569994,0.079954209,0.0680096725,0.5580178745
WLRTC,1000.0,0.3539615725,0.079954209,0.0693026561,0.5608810258
WLRTC,1002.0,0.3539615725,0.079954209,0.0705971714,0.5623107673
WLRTC,1006.0,0.3555644678,0.079954209,0.0705971714,0.5637378791
WLRTC,1008.0,0.3571682036,0.079954209,0.0705971714,0.5651658494
WLRTC,1012.0,0.3571682036,0.079954209,0.0718913138,0.5665952201
WLRTC,1015.0,0.3571682036,0.0809312321,0.0718913138,0.568022523
WLRTC,1016.0,0.3587730597,0.0809312321,0.0718913138,0.5694490697
WLRTC,1017.0,0.3603775375,0.0809312321,0.0718913138,0.5708740423
WLRTC,1018.0,0.3619827774,0.0809312321,0.0718913138,0.5723008078
WLRTC,1020.0,0.3635891306,0.0809312321,0.073188431,0.5751512916
WLRTC,1022.0,0.365198323,0.0809312321,0.073188431,0.5765789712
WLRTC,1024.0,0.3668055668,0.0809312321,0.073188431,0.5780046515
WLRTC,1026.0,0.368410461,0.0809312321,0.073188431,0.5794301719
WLRTC,1034.0,0.3700163693,0.0809312321,0.073188431,0.5808545006
WLRTC,1035.0,0.3716214398,0.0809312321,0.073188431,0.5822778248
WLRTC,1037.0,0.3716214398,0.0819141514,0.073188431,0.5837038566
WLRTC,1040.0,0.3732241671,0.0819141514,0.073188431,0.5851283707
WLRTC,1042.0,0.3748266322,0.0819141514,0.073188431,0.5865509441
WLRTC,1044.0,0.3748266322,0.0819141514,0.0744867627,0.5879724076
WLRTC,1045.0,0.376428541,0.0819141514,0.0744867627,0.5893919502
WLRTC,1046.0,0.3780285381,0.0819141514,0.0744867627,0.5908089747
WLRTC,1051.0,0.3796266567,0.0828983002,0.0744867627,0.5936335387
WLRTC,1059.0,0.3796266567,0.0838835223,0.0744867627,0.5950465513
WLRTC,1063.0,0.3812270336,0.0838835223,0.0744867627,0.5964619366
WLRTC,1067.0,0.3828249427,0.0838835223,0.0744867627,0.5978738892
WLRTC,1068.0,0.3844216622,0.0838835223,0.0744867627,0.599284834
WLRTC,1073.0,0.3860169385,0.0838835223,0.0744867627,0.6006945247
WLRTC,1089.0,0.3876152269,0.0838835223,0.0744867627,0.6021066264
WLRTC,1091.0,0.389211612,0.0838835223,0.0744867627,0.6035164109
WLRTC,1092.0,0.389211612,0.0838835223,0.0757846916,0.60492821
WLRTC,1095.0,0.3908127224,0.0838835223,0.0757846916,0.6063386775
WLRTC,1098.0,0.3924136543,0.0838835223,0.0757846916,0.6077478268
WLRTC,1102.0,0.3940134102,0.0838835223,0.077081954,0.6105565253
WLRTC,1104.0,0.3956143485,0.0838835223,0.077081954,0.6119619928
WLRTC,1107.0,0.3988081617,0.0838835223,0.077081954,0.6147636173
WLRTC,1108.0,0.4004071215,0.0838835223,0.077081954,0.6161638592
WLRTC,1109.0,0.4004071215,0.0848722995,0.077081954,0.6175644813
WLRTC,1112.0,0.4036047358,0.0848722995,0.077081954,0.6203551428
WLRTC,1116.0,0.4036047358,0.0848722995,0.0783789878,0.6217542219
WLRTC,1118.0,0.4068105102,0.0848722995,0.0783789878,0.6245505066
WLRTC,1120.0,0.4084129797,0.0848722995,0.0783789878,0.6259471123
WLRTC,1121.0,0.4100141049,0.0848722995,0.0796758424,0.6287373439
WLRTC,1129.0,0.4116148077,0.0848722995,0.0796758424,0.6301330274
WLRTC,1134.0,0.4116148077,0.0858626057,0.0796758424,0.6315263256
WLRTC,1137.0,0.4132142737,0.0858626057,0.0796758424,0.6329165821
WLRTC,1138.0,0.4148116066,0.0878445312,0.0796758424,0.6370634633
WLRTC,1142.0,0.4164076548,0.0878445312,0.0796758424,0.6384446803
WLRTC,1145.0,0.419594509,0.0878445312,0.0796758424,0.641198297
WLRTC,1146.0,0.419594509,0.0888388956,0.0796758424,0.6425722422
WLRTC,1152.0,0.4211844891,0.0888388956,0.0796758424,0.6439449899
WLRTC,1157.0,0.4243595802,0.0888388956,0.0796758424,0.6466855579
WLRTC,1162.0,0.427534311,0.0888388956,0.0796758424,0.6494208735
WLRTC,1164.0,0.4291203631,0.0888388956,0.0796758424,0.6507877136
WLRTC,1166.0,0.4307086298,0.0888388956,0.0796758424,0.6521543033
WLRTC,1167.0,0.4323016574,0.0888388956,0.0796758424,0.6535226202
WLRTC,1169.0,0.4323016574,0.0898331447,0.0796758424,0.6548891761
WLRTC,1176.0,0.4338935129,0.0898331447,0.0796758424,0.656253988
WLRTC,1177.0,0.4338935129,0.0908266551,0.0796758424,0.6576173725
WLRTC,1180.0,0.4354842455,0.0908266551,0.0796758424,0.6589808218
WLRTC,1181.0,0.4370727502,0.0908266551,0.0796758424,0.6603412029
WLRTC,1185.0,0.4370727502,0.0908266551,0.0809727613,0.6617025404
WLRTC,1192.0,0.4370727502,0.0908266551,0.0822754458,0.663062847
WLRTC,1193.0,0.4370727502,0.0918241691,0.0822754458,0.6644241176
WLRTC,1198.0,0.438663714,0.0928212703,0.0822754458,0.6671363642
WLRTC,1200.0,0.4402546196,0.0928212703,0.083576925,0.669842383
WLRTC,1201.0,0.4418453334,0.0928212703,0.083576925,0.6711977459
WLRTC,1206.0,0.4434365877,0.0928212703,0.083576925,0.6725521713
WLRTC,1208.0,0.4450273783,0.0928212703,0.083576925,0.6739067981
WLRTC,1210.0,0.4450273783,0.0938223743,0.083576925,0.6752599814
WLRTC,1214.0,0.4466180074,0.0948283631,0.083576925,0.6779575356
WLRTC,1217.0,0.4482133143,0.0948283631,0.083576925,0.679309072
WLRTC,1218.0,0.4498099634,0.0948283631,0.0848780513,0.6820045835
WLRTC,1220.0,0.4498099634,0.0958359533,0.0848780513,0.6833494115
WLRTC,1221.0,0.4514054506,0.0958359533,0.0848780513,0.6846914975
WLRTC,1226.0,0.4529987826,0.0968451205,0.0848780513,0.6873641224
WLRTC,1227.0,0.4545948828,0.0968451205,0.0848780513,0.6887022661
WLRTC,1231.0,0.4561889758,0.0968451205,0.0848780513,0.6900371603
WLRTC,1232.0,0.4577802045,0.0968451205,0.0848780513,0.6913692504
WLRTC,1234.0,0.4577802045,0.0968451205,0.0861799908,0.6926983917
WLRTC,1238.0,0.4593692643,0.0968451205,0.0861799908,0.6940253172
WLRTC,1240.0,0.4593692643,0.097855723,0.0861799908,0.6953498539
WLRTC,1242.0,0.4593692643,0.097855723,0.0874804368,0.6966717762
WLRTC,1244.0,0.462538265,0.097855723,0.0874804368,0.6993069284
WLRTC,1245.0,0.4641245376,0.097855723,0.0874804368,0.7006250931
WLRTC,1247.0,0.4672900393,0.097855723,0.0874804368,0.7032526653
WLRTC,1248.0,0.4688729667,0.097855723,0.0874804368,0.7045648142
WLRTC,1249.0,0.4704537419,0.097855723,0.0874804368,0.7058742695
WLRTC,1252.0,0.4720338781,0.097855723,0.0874804368,0.7071824031
WLRTC,1253.0,0.4736163914,0.097855723,0.0874804368,0.7084902632
WLRTC,1255.0,0.4751981281,0.0988710391,0.0874804368,0.7110962695
WLRTC,1256.0,0.4751981281,0.0998864264,0.0874804368,0.712399827
WLRTC,1261.0,0.4767807338,0.0998864264,0.0874804368,0.7137019486
WLRTC,1263.0,0.4767807338,0.0998864264,0.0900798254,0.7162943037
WLRTC,1266.0,0.478361795,0.0998864264,0.0900798254,0.7175868577
WLRTC,1268.0,0.4815187869,0.0998864264,0.0900798254,0.7201630287
WLRTC,1270.0,0.4815187869,0.0998864264,0.0913832193,0.7214485106
WLRTC,1273.0,0.4830959665,0.0998864264,0.0913832193,0.7227298914
WLRTC,1274.0,0.4846716602,0.0998864264,0.0913832193,0.7240099545
WLRTC,1281.0,0.4862457238,0.0998864264,0.0913832193,0.7252889825
WLRTC,1282.0,0.4893832973,0.0998864264,0.0913832193,0.7278348135
WLRTC,1286.0,0.4909587562,0.0998864264,0.0913832193,0.7291094636
WLRTC,1288.0,0.4925356272,0.0998864264,0.0913832193,0.7303860346
WLRTC,1289.0,0.4956840429,0.0998864264,0.0913832193,0.7329349985
WLRTC,1294.0,0.4956840429,0.0998864264,0.0926894624,0.7342088481
WLRTC,1297.0,0.4956840429,0.1009036304,0.0926894624,0.7354799313
WLRTC,1302.0,0.4972571758,0.1009036304,0.0926894624,0.7367559403
WLRTC,1305.0,0.5019617387,0.1009036304,0.0926894624,0.7405610679
WLRTC,1308.0,0.5019617387,0.1019219077,0.0926894624,0.7418266395
WLRTC,1310.0,0.5019617387,0.1029402394,0.0926894624,0.7430887367
WLRTC,1311.0,0.5035285691,0.1029402394,0.0926894624,0.7443489736
WLRTC,1321.0,0.5050996605,0.1029402394,0.0926894624,0.7456118967
WLRTC,1323.0,0.5066717113,0.1029402394,0.0926894624,0.7468752692
WLRTC,1327.0,0.5082451473,0.1029402394,0.0926894624,0.7481376689
WLRTC,1333.0,0.5098202337,0.1029402394,0.0926894624,0.7493984188
WLRTC,1335.0,0.5114002036,0.1029402394,0.0926894624,0.7506610388
WLRTC,1336.0,0.5129800263,0.1029402394,0.0926894624,0.7519254249
WLRTC,1339.0,0.5145566696,0.1029402394,0.0926894624,0.7531860931
WLRTC,1342.0,0.5145566696,0.1039673567,0.0940107278,0.755699865
WLRTC,1355.0,0.5176975715,0.1039673567,0.0940107278,0.7581994264
WLRTC,1363.0,0.5192650904,0.1039673567,0.0940107278,0.759446741
WLRTC,1365.0,0.5208294914,0.1039673567,0.0940107278,0.7606909213
WLRTC,1366.0,0.5208294914,0.106024212,0.0940107278,0.7631669435
WLRTC,1372.0,0.5223923748,0.106024212,0.0940107278,0.7643997434
WLRTC,1379.0,0.5223923748,0.1070546225,0.0940107278,0.7656292804
WLRTC,1381.0,0.5239536083,0.1070546225,0.0940107278,0.7668556726
WLRTC,1384.0,0.5255118224,0.1070546225,0.0940107278,0.7680789693
WLRTC,1386.0,0.5270695922,0.1070546225,0.0940107278,0.76930054
WLRTC,1388.0,0.5286248423,0.1070546225,0.0940107278,0.7705219044
WLRTC,1393.0,0.5301820356,0.1080898961,0.0940107278,0.7729563437
WLRTC,1394.0,0.5332908965,0.1080898961,0.0940107278,0.775382905
WLRTC,1400.0,0.5348438149,0.1080898961,0.0940107278,0.7765955299
WLRTC,1401.0,0.5363943683,0.1080898961,0.0940107278,0.7778050769
WLRTC,1403.0,0.5379412629,0.1080898961,0.0953370571,0.780211017
